6110001|06110|R|4356603.41322|696524|Toilettes publiques,Boutique alimentaire,Restauration à emporter,Bar,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane)
6110002|06110|R|4357174.237|701624.364|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane)
6110004|06110|R|4357500|701200|
6110005|06110|R|4356943.56619|699586.761565|Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6110006|06110|R|4357300|700100|Vente de pétrole lampant,Station de gonflage,Carburant additivé,Piste poids lourds,Bornes électriques,DAB (Distributeur automatique de billets)
6110007|06110|R|4357833.85456|699824.751834|Vente de fioul domestique,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6110008|06110|R|4358100|700700|Toilettes publiques,Boutique alimentaire,Vente de fioul domestique,Station de gonflage,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants
6110009|06110|R|4356200|696700|Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Wifi,Automate CB 24/24
6110010|06110|R|4356925.8966291|699590.726723|Automate CB 24/24
6130001|06130|R|4363500|695200|Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane),Bornes électriques,Automate CB 24/24
6130002|06130|R|4365388|693457|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de pétrole lampant,Station de gonflage,Carburant additivé,Location de véhicule,Piste poids lourds,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6130003|06310|R|4370987.38795|732490.605914|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation / entretien,DAB (Distributeur automatique de billets)
6130005|06130|R|4363184|698444|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6130006|06130|R|4364100|690900|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6130007|06130|R|4365200|694600|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),Bornes électriques,Automate CB 24/24,DAB (Distributeur automatique de billets)
6130008|06130|R|4364800|691500|
6130009|06130|R|4363296|695767|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Vente de pétrole lampant,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Espace bébé,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6130010|06130|R|4365400|694300|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Lavage automatique,Vente de gaz domestique (Butane, Propane),Wifi,Automate CB 24/24,DAB (Distributeur automatique de billets)
6130012|06130|R|4363902.3713571|697630.76001534|Laverie,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Automate CB 24/24
6130013|06130|R|4364100|690900|Toilettes publiques,Relais colis,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Location de véhicule,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Wifi,Automate CB 24/24
6140001|06140|R|4372519|709599|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane)
6140004|06140|R|4371502.5979924|711711.80266449|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6140005|06140|R|4372518.54|709624.81|Vente de gaz domestique (Butane, Propane)
6150003|06150|R|4355056|699194|Relais colis,Boutique alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6150004|06150|R|4355000|697000|Relais colis,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Vente de pétrole lampant,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6150005|06150|R|4355000|697000|Station de gonflage,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6150006|06150|R|4355328|699305|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6150007|06150|R|4356900|696600|Station de gonflage,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6150008|06150|R|4355009.3803971|695807.31962168|Toilettes publiques,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Lavage automatique,Vente de gaz domestique (Butane, Propane),Wifi,Automate CB 24/24
6150011|06150|R|4355060|699230|Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane)
6150012|06150|R|4355000|697000|Station de gonflage,Vente de gaz domestique (Butane, Propane)
6156001|06150|R|4357100|695900|Relais colis,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Location de véhicule,Vente de gaz domestique (Butane, Propane),Wifi,DAB (Distributeur automatique de billets)
6160007|06160|R|4357260|710176|Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6160008|06160|R|4357275.3662013|710165.17558976|Toilettes publiques,Boutique alimentaire,Carburant additivé,Automate CB 24/24
6190004|06190|R|4376400|748000|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Automate CB 24/24
6190006|06190|R|748069|4376394|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6190007|06190|R|4376228.8603|745779.875518|Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6190008|06190|R|4376394|748069|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6190011|06190|R|4376234.8422213|745757.46777831|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Carburant additivé,Lavage manuel,Services réparation / entretien
6200002|06200|R|4368588|723677|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6200005|06200|R|4367747|722636|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6200007|06000|R|4368673|719752|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6200008|06200|R|4367473.92639|722732.756205|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,DAB (Distributeur automatique de billets)
6200009|06200|R|4367131|722243|Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6200012|06200|R|4369337|724346|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6200014|06200|R|4375900|720000|Carburant additivé
6200017|06200|R|4367822|721903|Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6200018|06200|R|4368801.62597|719736.428827|Laverie,Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6200019|06200|R|4369312|724355|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane)
6200021|06200|R|4366970|721659|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6200022|06200|R|4367800|721900|Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6200024|06200|R|4369315|724359|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6200025|06200|R|4366954.5344816|721668.33694372|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane)
6200026|06200|R|4368588|723677|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,DAB (Distributeur automatique de billets)
6200027|06200|R|4368801.62597|719736.428827|Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,DAB (Distributeur automatique de billets)
6200028|06200|R|4367500|722700|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Wifi,Automate CB 24/24
6200031|06200|R|4366500|720100|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Vente d'additifs carburants,Wifi,Automate CB 24/24
6200032|06200|R|4367000|721700|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,GNV,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6200033|06200|R|4368725.8275145|722743.75422793|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente d'additifs carburants,Automate CB 24/24
6201001|06200|R|4373000|718600|Vente de pétrole lampant,Station de gonflage,Carburant additivé,Piste poids lourds,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6201002|06200|R|4371005|718846|Toilettes publiques,Relais colis,Restauration à emporter,Restauration sur place,Bar,Vente de fioul domestique,Vente de pétrole lampant,Carburant additivé,Location de véhicule,Lavage automatique,Lavage manuel,Espace bébé,Vente de gaz domestique (Butane, Propane),Bornes électriques,Automate CB 24/24,DAB (Distributeur automatique de billets)
6210009|06210|R|4352200|689900|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6210010|06210|R|4353400|693400|Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6211001|06210|R|4353400|693400|Carburant additivé,Vente de gaz domestique (Butane, Propane)
6220001|06220|R|4355132.64126|705721.011517|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6220003|06220|R|4356968|704684|Vente de fioul domestique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6220004|06220|R|706204|4357988|Boutique alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6220005|06220|R|4358000|706200|Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Wifi,Automate CB 24/24
6220006|06220|R|4359300|705700|Boutique alimentaire,Boutique non alimentaire,Wifi,Automate CB 24/24,DAB (Distributeur automatique de billets)
6220007|06220|R|4356500|707800|Toilettes publiques,Douches,Vente d'additifs carburants
6230001|06230|R|4370556|732039|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6230002|06230|R|4370600|730100|
6230003|06230|R|4370556|732039|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6240003|06240|A|4375325|741858|Toilettes publiques,Douches,Boutique alimentaire,Boutique non alimentaire,Bar,Station de gonflage,Carburant additivé,Espace bébé,DAB (Distributeur automatique de billets)
6240004|06240|R|4374476.8107496|742661.67809816|Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6240006|06240|A|4375000|742300|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Station de gonflage,Carburant additivé,Piste poids lourds,Espace bébé,Bornes électriques,Vente d'additifs carburants,Wifi,Automate CB 24/24
6250001|06250|R|4357982.7627634|699596.74750295|DAB (Distributeur automatique de billets)
6250003|06250|A|4358425.14841|702506.147516|Toilettes publiques,Douches,Boutique alimentaire,Boutique non alimentaire,Restauration sur place,Station de gonflage,Carburant additivé,Piste poids lourds,Espace bébé,DAB (Distributeur automatique de billets)
6250004|06250|R|4358082|700663|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6250005|06250|R|4358849|703322|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane)
6250006|06250|A|4359000|703300|Toilettes publiques,Douches,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Station de gonflage,Carburant additivé,Piste poids lourds,Espace bébé,Bornes électriques,Vente d'additifs carburants,Wifi,Automate CB 24/24,DAB (Distributeur automatique de billets)
6250008|06250|R|4358338.64141|700956.785587|Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,DAB (Distributeur automatique de billets)
6250009|06250|A|4358400|702500|Toilettes publiques,Douches,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Espace bébé,Bornes électriques,Vente d'additifs carburants,Wifi,Automate CB 24/24,DAB (Distributeur automatique de billets)
6250010|06250|R|4358338.64141|700956.785587|
6250011|06250|R|4361200|697800|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane)
6260001|06260|R|4395599|689387|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Vente de pétrole lampant,Station de gonflage,Carburant additivé,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6260002|06260|R|4395475.5139463|689044.101879|Relais colis,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Vente de pétrole lampant,Location de véhicule,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6270001|06270|R|4363990.0764176|713859.90904824|Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),Automate CB 24/24,DAB (Distributeur automatique de billets)
6270002|06270|R|4364308|714430|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6270003|06270|R|4362900|713400|Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6270004|06270|R|4364000|713900|Automate CB 24/24
6281001|06200|R|4367321|722606|Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,DAB (Distributeur automatique de billets)
6281002|06281|R|4367321|722606|
6296001|06200|R|4367750|722636|Toilettes publiques,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6300002|06300|R|4370049|728739|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation / entretien,DAB (Distributeur automatique de billets)
6300003|06300|R|4371547|729038|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation / entretien,DAB (Distributeur automatique de billets)
6300004|06300|R|4369732|728872|Toilettes publiques,Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6300005|06300|R|4373244.8279923|728559.42882664|Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6300008|06300|R|4372200|729200|Carburant additivé
6300010|06300|R|4371984|728636|Boutique alimentaire,Boutique non alimentaire,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6300011|06300|R|4371503|728722|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6300012|06300|R|4370200|729400|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6300014|06300|R|4371984|728636|Boutique alimentaire,Boutique non alimentaire,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6300015|06300|R|4369800|728900|Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Location de véhicule,Piste poids lourds,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6300016|06300|R|4371500|728700|Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6300017|06300|R|4373200|728600|Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Wifi,Automate CB 24/24,DAB (Distributeur automatique de billets)
6300018|06300|R|4372000|728600|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane)
6300019|06300|R|4370200|729300|Boutique alimentaire,Station de gonflage,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6310001|06310|R|4370743|733406|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane)
6310002|06310|R|4370743|733406|
6320001|06320|R|4372304|739749.64324|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Services réparation / entretien
6320002|06320|R|4373097|740975|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6320003|06320|A|4375500|739800|
6320004|06320|R|4374500|739200|Toilettes publiques,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Bar,Vente de fioul domestique,Station de gonflage,Carburant additivé,Location de véhicule,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Automate CB 24/24,DAB (Distributeur automatique de billets)
6320005|06320|R|4372554.7794194|740663.04895839|
6320006|06320|R|4372306.2862934|739770.43091927|
6330002|06330|R|4366800|704300|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Vente de gaz domestique (Butane, Propane),Bornes électriques,Automate CB 24/24
6330003|06330|R|4366700|705100|Restauration à emporter,Carburant additivé,Toilettes publiques,Bar,Boutique alimentaire,Station de gonflage,Boutique non alimentaire,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Relais colis,Piste poids lourds,Lavage automatique,Lavage manuel,Vente de pétrole lampant,Vente d'additifs carburants,Wifi,Automate CB 24/24
6340001|06340|R|4375700|732000|Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Vente de gaz domestique (Butane, Propane)
6340002|06340|R|4377513|733530|Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6345001|06345|R|4374331.0338554|732132.61846714|Vente de pétrole lampant,Station de gonflage,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6360001|06360|R|4372903.5301218|736706.32474162|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6370001|06370|R|4361390.09321|697646.64324|Vente de gaz domestique (Butane, Propane)
6370002|06370|R|4361390.093|697646.643|Vente de gaz domestique (Butane, Propane)
6380001|06380|R|4387853|745370|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Vente de pétrole lampant,Station de gonflage,Piste poids lourds,Vente de gaz domestique (Butane, Propane)
6390001|06390|R|4380865.8552|731562.785587|
6400001|06400|R|4355530|702483|Boutique alimentaire,Boutique non alimentaire,Vente de pétrole lampant,Station de gonflage,Carburant additivé,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6400004|06400|R|4354700|704600|
6400005|06400|R|4354738|704418|Boutique non alimentaire,Station de gonflage,Carburant additivé
6400006|06400|R|4355857|700235|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique
6400007|06600|R|4358861|711972|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6400009|06400|R|4355283|700594|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6400010|06400|R|4355857|700235|Boutique alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6400011|06400|R|4355233.286|700576.293|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6400012|06400|R|4355234.2|700576.38|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6400013|06400|R|4355200|700600|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane)
6410003|06410|R|4362474|710244|Vente de fioul domestique,DAB (Distributeur automatique de billets)
6420001|06420|R|4418400|705600|Toilettes publiques,Vente de pétrole lampant,Station de gonflage,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Automate CB 24/24
6430001|06430|R|4408768.3067888|759372.21262687|Toilettes publiques,Bar,Vente de pétrole lampant,Station de gonflage,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6440001|06440|R|4377850.6|733893.1|Automate CB 24/24
6450001|06450|R|4407344|725087|Boutique non alimentaire,Vente de fioul domestique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane)
6450002|06450|R|4399300|731900|Automate CB 24/24
6460001|06460|R|4369461|684668|Boutique non alimentaire,Vente de fioul domestique,Vente de pétrole lampant,Station de gonflage,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6460002|06460|R|4369800|684100|Station de gonflage,Aire de camping-cars,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),Bornes électriques,Vente d'additifs carburants,Automate CB 24/24
6480002|06480|R|4367400|712300|Piste poids lourds,Vente de gaz domestique (Butane, Propane),Automate CB 24/24,DAB (Distributeur automatique de billets)
6500001|06500|R|752078.111179|4378406.96572|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Vente de gaz domestique (Butane, Propane)
6500004|06500|R|4378000|748200|Vente de gaz domestique (Butane, Propane),Automate CB 24/24,DAB (Distributeur automatique de billets)
6500005|06500|R|4380500|748700|Restauration à emporter,Restauration sur place,Vente de pétrole lampant,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Bornes électriques,Wifi,Automate CB 24/24
6500007|06500|R|4376680|748862|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6500008|06500|R|4378400|752100|Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Wifi
6500010|06500|R|4376600|748700|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Automate CB 24/24
6510001|06510|R|4377600|719900|Relais colis,Boutique non alimentaire,Vente de gaz domestique (Butane, Propane)
6510002|06510|R|4376587|720136|Piste poids lourds,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6510003|06510|R|4376400|720000|Boutique alimentaire,Piste poids lourds,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6520001|06520|R|4368100|696900|
6530001|06530|R|4364368|688271|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Lavage manuel,Vente de gaz domestique (Butane, Propane)
6530002|06530|R|4364464|688496|Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets)
6530003|06530|R|4365013.8552655|681061.6369366|DAB (Distributeur automatique de billets)
6530004|06530|R|4364400|688300|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Vente de fioul domestique,Station de gonflage,Carburant additivé,Lavage manuel,Vente d'additifs carburants
6530006|06530|R|4363988.4|684633.86|
6530007|06530|R|4363444.9|685390.1|Automate CB 24/24
6530008|06530|R|4365015.1177447|681057.90964874|Piste poids lourds,Automate CB 24/24
6540002|06540|R|4396400|752400|Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation / entretien,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Automate CB 24/24,DAB (Distributeur automatique de billets)
6550001|06550|R|4357600|695100|Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants
6550002|06550|R|4357600|695200|Station de gonflage,Lavage automatique,Lavage manuel,Vente de gaz domestique (Butane, Propane),Automate CB 24/24,DAB (Distributeur automatique de billets)
